1.035415595637899955e+01,3.939693247080000127e+00,-1.496071079152399896e+00
1.036580895918219980e+01,3.857301188955499782e+00,-1.490157487649699464e+00
8.311574365269400744e+00,4.621961877927599716e+00,-1.473220573916100395e+00
8.247702726376600069e+00,4.613954780757799412e+00,-1.482218290771800007e+00
8.235769560305699954e+00,4.620353962137500048e+00,-1.479670244870599838e+00
8.216033558482701338e+00,4.665208343276700198e+00,-1.456175188536599663e+00
7.630459381957201082e+00,4.872376553517799636e+00,-1.444135891303600427e+00
7.774634646200599519e+00,4.831886750747999670e+00,-1.448734881536299923e+00
7.809448979520799305e+00,4.777524582580200629e+00,-1.435679691696799765e+00
7.728796508830800605e+00,4.786702051219300813e+00,-1.433134495198599812e+00
9.572481645767098257e+00,4.282501857599700479e+00,-1.485678357691200047e+00
9.559629871272701251e+00,4.284786697438199177e+00,-1.476960554277200188e+00
9.591599936336297816e+00,4.286844306143599681e+00,-1.491368919423599948e+00
9.866839805484501014e+00,4.118163224815599932e+00,-1.472811344134000056e+00
9.494132232255497073e+00,4.316250241440400259e+00,-1.475161872355099879e+00
9.834893504664901087e+00,4.048117819320099287e+00,-1.445019884248000208e+00
9.706442514410598577e+00,4.170213548431199513e+00,-1.459846544434800553e+00
8.305158075710100007e+00,5.017258332639099372e+00,-1.552763471975900034e+00
9.552329557548500105e+00,4.273238231136199161e+00,-1.467755735139299800e+00
9.590932937475500353e+00,4.254956917513099235e+00,-1.469676828778600175e+00
9.375053336867100739e+00,4.350754463933398597e+00,-1.458735789923400805e+00
9.308141776382399257e+00,4.275283384813699961e+00,-1.453549013734100281e+00
9.254639196752098229e+00,4.369608651630099594e+00,-1.450011150703099938e+00
9.456851272343900661e+00,4.306938235871399456e+00,-1.458818416536500795e+00
9.097570628584499275e+00,4.194096347283499782e+00,-1.442099968530199838e+00
9.113701580756499609e+00,4.201524941207999575e+00,-1.435532708964600612e+00
9.158964042808898753e+00,4.192973335194300155e+00,-1.435038945060800319e+00
9.219210550778099034e+00,4.167966496526100073e+00,-1.439955308544500712e+00
9.306267111939801495e+00,4.137433381337300098e+00,-1.445287305113900356e+00
9.275462686645999710e+00,4.144600231437099325e+00,-1.434025324780499933e+00
8.974579961836100850e+00,4.225714295253100161e+00,-1.419724171525999834e+00
9.218808756251199554e+00,4.149474603521099425e+00,-1.428966596277200463e+00
9.166649377135998478e+00,4.124678475895699137e+00,-1.437267345851200417e+00
8.834773876976200313e+00,4.250472760526299965e+00,-1.412062409518399786e+00
8.757843250919499667e+00,4.285688571140999770e+00,-1.407366835713600439e+00
8.740445889950700931e+00,4.277258604527400365e+00,-1.405140416108800139e+00
8.712085637827899021e+00,4.267314830860899910e+00,-1.399591755956500316e+00
8.781265398992701421e+00,4.238641865458899538e+00,-1.398955186140700357e+00
8.971323485728900593e+00,4.158385257667399415e+00,-1.399419962938100115e+00
8.766685672008799557e+00,4.218517683745100832e+00,-1.390835954877100100e+00
8.360197513550602366e+00,4.340482993229599629e+00,-1.373427427745300022e+00
8.316318504497401065e+00,4.354380277588299819e+00,-1.371086168471699951e+00
8.133370026400498887e+00,4.199201350785999765e+00,-1.347314652573099902e+00
8.178168041710499381e+00,4.089439938566099997e+00,-1.345052848530400302e+00
8.151288689391197551e+00,4.101371476138799821e+00,-1.330613706117200312e+00
8.200915292288099678e+00,4.062345759299999415e+00,-1.327889589373300261e+00
8.150100626048400798e+00,4.071459637077699867e+00,-1.323837194985200139e+00
8.234153623389799392e+00,4.020352006413499879e+00,-1.333766303820900001e+00
8.697328965813399648e+00,3.939771985336100180e+00,-1.358159618572999605e+00
8.759936438884299292e+00,3.881226447391999734e+00,-1.342951653245699983e+00
8.744123747260600155e+00,3.801174152194100042e+00,-1.348544389395400556e+00
8.142916181485500005e+00,3.983629555440999503e+00,-1.312576811716500202e+00
8.072205094812799686e+00,3.937133392462099479e+00,-1.304786601047400296e+00
7.865350174374899694e+00,3.968282741031199379e+00,-1.288046442132700031e+00
7.981653833683600041e+00,3.925929475515799183e+00,-1.290376826498299989e+00
7.634908664669000089e+00,4.101203450924699290e+00,-1.312336394906000514e+00
7.944755069289098692e+00,4.076334484599899000e+00,-1.326287858173699874e+00
7.854607329060701026e+00,3.730813134972799539e+00,-1.261403587482400113e+00
7.981241273597899699e+00,3.694971146524599792e+00,-1.244844985548100080e+00
8.572839690539099777e+00,4.454190532708800276e+00,-1.317350260218600244e+00
7.947768185887899683e+00,3.615096366696600061e+00,-1.272763993084100376e+00
7.691605176207501060e+00,3.545325336303799535e+00,-1.216303273671500040e+00
7.556418965674900790e+00,4.038406354923099961e+00,-1.343312320345000366e+00
7.713039649163700773e+00,3.513072120220299688e+00,-1.216208659092500088e+00
7.635022404082999259e+00,3.524621352836300403e+00,-1.224701779785100308e+00
7.810793883445700914e+00,3.464517449739299870e+00,-1.215640349866899950e+00
7.818533282895499426e+00,3.518615101759100305e+00,-1.210914542839700125e+00
8.036667242060499206e+00,3.402749992820299774e+00,-1.217460472779700265e+00
7.909421187883201476e+00,3.425622981526799560e+00,-1.203808971796900495e+00
7.969134176513402501e+00,3.340885301090899873e+00,-1.188244195219400279e+00
7.947945924951999253e+00,3.668358262744499498e+00,-1.216407213242100660e+00
8.039356219252098867e+00,3.627406625170400023e+00,-1.201708143098300319e+00
8.124328026078497800e+00,3.254235073414100121e+00,-1.195553753643099792e+00
7.800399227197399199e+00,3.346656971332000019e+00,-1.182477335461100010e+00
8.046846967304400522e+00,3.688672157962099796e+00,-1.212847324691800122e+00
7.717423755503200589e+00,3.228332238115999786e+00,-1.174237541700799969e+00
7.593003291465100446e+00,3.262321246519499507e+00,-1.157289202195500355e+00
1.606180686048500306e+01,1.550867423605399198e+00,-1.460931461095600348e+00
7.652807303222698643e+00,3.163164674402100029e+00,-1.171525540449600333e+00
5.878530525810900187e+00,4.550878333685299815e+00,-1.320098075059800369e+00
7.552968585435701598e+00,3.193917588439999733e+00,-1.148624218093699856e+00
7.811756331133699938e+00,3.134962614358499877e+00,-1.154187912652800296e+00
7.704329795779500500e+00,3.151582685910499837e+00,-1.155350164936100210e+00
7.603808433506400455e+00,3.211781443512200074e+00,-1.149302026505200081e+00
8.632360125927899475e+00,4.368200164631399929e+00,-1.274845941098799784e+00
7.583558917554900525e+00,3.168276706567799472e+00,-1.143234331775400348e+00
7.653323880736499163e+00,3.130406481099799798e+00,-1.152699288939300404e+00
7.583626680388199759e+00,3.140929789254399918e+00,-1.140882366265800307e+00
7.682169711936398748e+00,3.220384606296599728e+00,-1.149938987788800215e+00
7.659443288161100760e+00,3.071841608394800360e+00,-1.149200554599299817e+00
7.507112096379000121e+00,3.123964284434599392e+00,-1.131344294166900077e+00
7.771115660928700208e+00,3.396825613112500086e+00,-1.165739220270100240e+00
7.666509769244100880e+00,3.113353488573599837e+00,-1.153001203134900177e+00
7.770661080477499816e+00,2.913820415258699725e+00,-1.149196592786199789e+00
7.729106247926400997e+00,2.941853770023199921e+00,-1.137159276863600299e+00
7.387116331498499555e+00,2.878359619773599665e+00,-1.102328979597600345e+00
7.364848712602901415e+00,2.839435266561699756e+00,-1.093017167826199953e+00
7.363214551595200774e+00,2.811455842191799892e+00,-1.091730948686000069e+00
7.378769305127600653e+00,2.833353284884899459e+00,-1.088474495908100081e+00
7.387531895671399340e+00,2.809673122637399878e+00,-1.085435660839099814e+00
7.448095750788399805e+00,2.796816612864700069e+00,-1.079289587891600233e+00
7.041940762902900275e+00,3.768784248270599324e+00,-1.190941639103200167e+00
7.009403185308100248e+00,3.853477820393199416e+00,-1.206638678899500050e+00
7.346462857379301603e+00,2.932887710113300184e+00,-1.094121880993399909e+00
7.329022695562000145e+00,3.670189769599500274e+00,-1.190830347094800068e+00
7.478691638565400090e+00,2.930490686141999923e+00,-1.109175389391000355e+00
7.502260129888199458e+00,3.037034437293399947e+00,-1.125841349804799663e+00
7.492666946617600132e+00,2.916988933362599568e+00,-1.108556811661500330e+00
7.467789413530199205e+00,2.942534697850399450e+00,-1.108506758636099931e+00
7.387971334662599254e+00,3.042269682429799449e+00,-1.113900107763799996e+00
7.405049002703599115e+00,3.018056711496699851e+00,-1.111583841612800327e+00
7.502873713755500162e+00,2.786975835927200329e+00,-1.089719365054999889e+00
7.380072181035000511e+00,3.083641640475199619e+00,-1.120819519260800146e+00
7.397805755142400130e+00,3.033766367201999437e+00,-1.113091810471800169e+00
7.374829875502999066e+00,3.064421720086299761e+00,-1.115210502123600067e+00
7.401754368879499779e+00,3.106184065235599867e+00,-1.125780532773500209e+00
7.167163903107200085e+00,3.836498078762700104e+00,-1.196490891603900319e+00
7.522774729027500662e+00,3.564702874375199393e+00,-1.200345866786399984e+00
7.528673329666299985e+00,3.280424303253799856e+00,-1.163032444878400185e+00
7.413326552636999800e+00,3.359858436036499807e+00,-1.158355427842000296e+00
7.479825826874701100e+00,3.246579359445499691e+00,-1.154232807069800026e+00
7.471419515118099319e+00,3.138853444877099719e+00,-1.138308493992700399e+00
7.501859603526800591e+00,3.375975441336799499e+00,-1.173663046115700270e+00
7.387220858691101455e+00,3.197854624855499761e+00,-1.135417028349300139e+00
7.293490151442199476e+00,3.515540378268100064e+00,-1.165901406560999831e+00
7.292378204420501220e+00,3.303641617228699534e+00,-1.137121379855700276e+00
7.368808921546898816e+00,3.237988928291099633e+00,-1.135771092902400303e+00
7.234965935863500341e+00,3.486916266294200373e+00,-1.157663955552200363e+00
7.335432714887600625e+00,3.363248352475300074e+00,-1.151978365897800227e+00
7.662376384173301247e+00,3.122881979487599491e+00,-1.154566555624100488e+00
7.108473688465999807e+00,4.162540562524699617e+00,-1.237859240544799899e+00
7.360289479069400898e+00,3.633575182257000158e+00,-1.195259381754700145e+00
7.617490127089699747e+00,3.593095259802599362e+00,-1.219137345872200351e+00
7.870869099903401001e+00,3.421538180700399945e+00,-1.224777401585300574e+00
7.661981394569098214e+00,3.991814340401499628e+00,-1.279918804577099944e+00
7.600849343291999460e+00,4.099723724585199847e+00,-1.289910827949300121e+00
7.327140870418499929e+00,4.042485977824599175e+00,-1.251465284700999936e+00
7.476208963335599478e+00,4.205924147515399447e+00,-1.290304983312100306e+00
7.663896137656100116e+00,3.602537465528999672e+00,-1.227761777100599971e+00
7.524966012717800190e+00,4.008626686431999708e+00,-1.264923817212299850e+00
7.676324949357399952e+00,3.632454805991299995e+00,-1.233097860826100289e+00
7.778416710363200259e+00,3.689416883708800388e+00,-1.245704789787899447e+00
7.648083618454600163e+00,3.955259406653199861e+00,-1.264521461284500159e+00
7.702666888198598905e+00,4.099440603948199424e+00,-1.298418841051000250e+00
7.959370772549700490e+00,4.182528965111700359e+00,-1.328442615686500350e+00
7.849041680612001137e+00,4.246589358217899957e+00,-1.320830828081999808e+00
7.804570792397000467e+00,4.150759248101199006e+00,-1.299861709581999980e+00
7.845051642363300104e+00,4.227915347719800820e+00,-1.316373509726699975e+00
7.875756543209300631e+00,3.808000357617099763e+00,-1.271110121255000003e+00
7.713184417004000260e+00,4.596906598589200144e+00,-1.366245789402199984e+00
7.871628807118099758e+00,4.249804838308599564e+00,-1.337244657177099949e+00
7.896259663947700069e+00,3.918246637854300385e+00,-1.298292105564800014e+00
7.838819550227299260e+00,4.001016227365099986e+00,-1.305550109163600148e+00
7.967740076545299921e+00,4.156454777641799048e+00,-1.319371583793600200e+00
7.819451741709899650e+00,5.019798455366199619e+00,-1.431175316119099872e+00
7.706740837221699891e+00,5.073842424097100512e+00,-1.426745932680499873e+00
7.693771339166999290e+00,5.187231466315300743e+00,-1.442083205145300084e+00
7.788402073289998562e+00,5.098152801101699438e+00,-1.444648356889900231e+00
8.097813542249399532e+00,3.605460386857500144e+00,-1.258125151434699829e+00
7.867023513010498625e+00,5.055209716782899321e+00,-1.442182352912699805e+00
7.967588016462600287e+00,4.851461562899499924e+00,-1.427943569086400188e+00
8.194289201230901654e+00,4.775866063794100391e+00,-1.436129175230500321e+00
8.055443627261800188e+00,4.183209199760598906e+00,-1.339333320955100159e+00
7.906311370859901544e+00,4.313684932490799540e+00,-1.338876325800000044e+00
7.864673898734599433e+00,4.517950844300400171e+00,-1.365966829796400273e+00
7.882253123861700850e+00,3.735156423074600163e+00,-1.266970071304400092e+00
7.963953216629499288e+00,3.880488106760199951e+00,-1.298076877005700291e+00
8.029248548756799053e+00,5.075775154923399590e+00,-1.484174935061700173e+00
7.983494928856400996e+00,4.837421047174100153e+00,-1.442891097074200157e+00
7.842995055106899649e+00,5.178576724422300437e+00,-1.471999845311500188e+00
7.073737431205600501e+00,5.308486015192199758e+00,-1.412521278195800090e+00
7.986078322096100912e+00,3.809825103722199735e+00,-1.294256485773700005e+00
8.185402274893299079e+00,3.800121226348200043e+00,-1.314435977363999974e+00
7.581831046702498966e+00,5.321216866920098987e+00,-1.466897721093800122e+00
7.904022860340398360e+00,4.465032359950099838e+00,-1.368853939016799748e+00
8.038557384744901668e+00,4.552577023013999025e+00,-1.394286219041400487e+00
8.181509090376199111e+00,3.757271597966699961e+00,-1.301763013839000172e+00
7.607187383880000375e+00,4.746530928981998798e+00,-1.374394840757299674e+00
8.369858783275800462e+00,4.298981093014500487e+00,-1.395719027906900278e+00
8.488472024545099970e+00,3.815690232358699419e+00,-1.340222979619500432e+00
8.324101796558499800e+00,3.768764426686799673e+00,-1.326966206419200489e+00
8.507823481430699886e+00,4.251061727725000239e+00,-1.417082407035600511e+00
7.956953148803100007e+00,3.964827521636499430e+00,-1.301539110417900158e+00
8.411321813772598688e+00,4.139906031923399787e+00,-1.372846013145200050e+00
8.530508112379198593e+00,3.588090520213000012e+00,-1.312893314470299888e+00
8.442637405901800562e+00,4.645625399349600393e+00,-1.453508261754799857e+00
7.354438957192599879e+00,4.623362838969799604e+00,-1.339147815359400084e+00
8.525978708478598733e+00,4.059413599311699983e+00,-1.376423388341500242e+00
8.597455356761701140e+00,4.145592673667300332e+00,-1.397435862239300608e+00
8.362586254064499514e+00,4.010772100991299993e+00,-1.354760869393599965e+00
8.413893523246301243e+00,4.008976436519699149e+00,-1.360388091171200298e+00
8.426270262766200503e+00,3.966361208734599852e+00,-1.355335672508699796e+00
8.312218023799101019e+00,4.038790650066999888e+00,-1.353187120307400182e+00
8.337764066841899080e+00,4.012674975684199730e+00,-1.352286730595700037e+00
7.935940539162400498e+00,4.250057489324300164e+00,-1.343344970053800047e+00
8.348821203233001143e+00,3.588263714985299835e+00,-1.305763271155300220e+00
8.409760950312900718e+00,4.017976831443299979e+00,-1.368391340332799633e+00
8.509893661616700911e+00,3.999657609223600474e+00,-1.377235460376499798e+00
8.471607398770498065e+00,3.878161647207699403e+00,-1.355370547293900163e+00
8.444198952964500293e+00,3.448595144448099781e+00,-1.291650820112900000e+00
8.496092709478601179e+00,3.665162376874599115e+00,-1.329350692520699706e+00
8.698575478785400605e+00,3.265791745784799804e+00,-1.293646344358500455e+00
8.716838326309002127e+00,3.734006072866000281e+00,-1.369035628267200266e+00
8.555553217326799853e+00,4.043609966434798864e+00,-1.390163408351799967e+00
8.393322715943199341e+00,3.831885965679799888e+00,-1.328393175774900126e+00
8.549666999219400765e+00,4.308764968776399584e+00,-1.419006374037099949e+00
9.111914246082998048e+00,3.950990710530499772e+00,-1.427060933108199592e+00
8.552430305366501173e+00,4.397727606237599396e+00,-1.431118957770800115e+00
8.476698560388600256e+00,4.438471819586600198e+00,-1.428769207979399880e+00
8.469437248497099446e+00,4.478879704268900142e+00,-1.433762319348500291e+00
7.397038563766200170e+00,5.174052114539399838e+00,-1.420810592672600237e+00
8.424923866828800456e+00,4.442068830123899303e+00,-1.424580876937100449e+00
8.421244024240799320e+00,4.429132655700700028e+00,-1.422392696235400322e+00
8.449387997203100298e+00,4.436092663023400107e+00,-1.427195350305100030e+00
8.468669260064299209e+00,4.440093231223199766e+00,-1.429554146567300066e+00
8.477281402187600179e+00,4.414732769188399963e+00,-1.426321443229800146e+00
8.441287411805699747e+00,4.458692935519299461e+00,-1.424043755319700288e+00
7.592656849216699477e+00,4.941043610921199480e+00,-1.402451215015000363e+00
8.452049851198101038e+00,4.408945531059299761e+00,-1.417799649261699990e+00
8.250555741325097614e+00,4.393350197941099822e+00,-1.411360188339399802e+00
8.157349194966400319e+00,4.364729271229400354e+00,-1.394748295119600190e+00
8.124860174841600724e+00,4.352133052050700002e+00,-1.394119017647200032e+00
8.022982747319598928e+00,4.422003652094200099e+00,-1.393648799002099814e+00
8.111639694239100251e+00,4.402091930562800570e+00,-1.400762827092000062e+00
8.141502299059899528e+00,4.418306378474800233e+00,-1.406991200473600268e+00
7.693601471586400287e+00,5.147019311932399255e+00,-1.466578792705399925e+00
8.311311323813798779e+00,4.428963272759799175e+00,-1.422516379178999868e+00
8.281404168513299524e+00,4.408010331481399646e+00,-1.421963268653100299e+00
8.274139737011699580e+00,4.387924496180000133e+00,-1.417779791533599898e+00
8.110434864281899081e+00,4.358514861505199178e+00,-1.393579027730200037e+00
8.248436115548800629e+00,4.440487019607499697e+00,-1.423425506101900329e+00
8.017370278449799770e+00,4.551391315991399900e+00,-1.414357790963700179e+00
8.103927116532300801e+00,4.200020125152800432e+00,-1.362791006405100092e+00
7.983246281773399566e+00,4.306363179997499735e+00,-1.370241223304400568e+00
8.253814978741198516e+00,4.496722977644400210e+00,-1.433320834518200027e+00
9.137850783037899660e+00,3.813010916949499673e+00,-1.425854152431399902e+00
8.185617927392499382e+00,4.426711405090299145e+00,-1.414158744234200071e+00
8.078071481141799737e+00,4.497453524980699946e+00,-1.414240888591600243e+00
7.837341533512100611e+00,3.868308193896899727e+00,-1.292224128553999929e+00
8.109459838212000449e+00,4.200386917328700065e+00,-1.371142178040100301e+00
8.241055307904499472e+00,4.456528626865900122e+00,-1.394268418025200518e+00
8.242533148739800808e+00,4.632752334202399069e+00,-1.421178606669500022e+00
8.930093729572801564e+00,3.373326685128299918e+00,-1.306990578012100057e+00
7.707109405060099228e+00,4.389577885059200213e+00,-1.348090508209399907e+00
9.007320489776899919e+00,3.742466955160399067e+00,-1.406976841698099889e+00
7.833055655443899923e+00,5.244404999247400667e+00,-1.493209506217900273e+00
8.808114711081099557e+00,4.746651506526199604e+00,-1.498622561369600481e+00
8.647612041242698666e+00,3.937055770550299982e+00,-1.385564849439900437e+00
7.538905544876000064e+00,4.300033751043099706e+00,-1.319415062713699793e+00
7.888111097775500902e+00,4.546919823709799857e+00,-1.367341286367500075e+00
7.701819333104199750e+00,4.546694096837399002e+00,-1.375347335643500202e+00
8.712012640746600312e+00,3.935940251352800345e+00,-1.392719749427000053e+00
7.987594986843100209e+00,4.532230757647900177e+00,-1.378340971818700078e+00
8.152096675323699415e+00,4.782830912629099984e+00,-1.436116139463899710e+00
7.745664324865800587e+00,4.580398627427800129e+00,-1.356972012854600118e+00
7.715544721895298608e+00,4.527061609462199598e+00,-1.347042142434599743e+00
7.718362081760199445e+00,4.657176522840899224e+00,-1.365305835255999689e+00
7.568969790895001992e+00,4.663835187376199620e+00,-1.351865483163599890e+00
7.645903947742101359e+00,4.788930752127400048e+00,-1.380039919212599830e+00
7.490015482611599218e+00,4.938375674008999461e+00,-1.385356483696300156e+00
7.874682083261999033e+00,4.559105872371000068e+00,-1.371215524699800126e+00
7.552285751259200985e+00,4.822857754811400000e+00,-1.376834756180700392e+00
7.369499058314399775e+00,4.645502970363899919e+00,-1.327867750629300625e+00
7.356393746419700008e+00,4.651105753066100412e+00,-1.327517780148899762e+00
8.843947001970500210e+00,3.739204991007899714e+00,-1.353558294482100077e+00
7.821296861567000214e+00,4.357823759027099619e+00,-1.334952736683599817e+00
7.146268280181899968e+00,4.370737928755599633e+00,-1.290570942465000259e+00
7.175433569252900767e+00,4.542356727765000102e+00,-1.320893288836000323e+00
8.507652822792699965e+00,3.682031993298199968e+00,-1.337677902896999838e+00
8.622696178966700487e+00,3.704229367842399867e+00,-1.354836946299900369e+00
6.894006122793399527e+00,4.693236083847999396e+00,-1.314949226228599777e+00
7.148340071559999842e+00,5.310262156594300009e+00,-1.401966574489100337e+00
7.305053373187700316e+00,4.705127123759300645e+00,-1.346359539523799942e+00
8.780533712700799853e+00,3.881471511281599618e+00,-1.368386784863899974e+00
6.801692080692499864e+00,4.850408316499799533e+00,-1.328873085315699809e+00
6.771994047130299954e+00,4.880049715723199455e+00,-1.330095118329399861e+00
6.639155724529000047e+00,4.959111897251499812e+00,-1.328013214850700452e+00
8.575250260637398370e+00,4.119639837184299935e+00,-1.381657594302100112e+00
6.583784851758400336e+00,5.134562545027199221e+00,-1.350294639895800231e+00
6.755998259025898456e+00,4.927218870175200216e+00,-1.336967015684499938e+00
6.524330378855500712e+00,5.004281775292199974e+00,-1.321830171509499996e+00
6.612978927749701086e+00,4.899076572598199952e+00,-1.315590104716700015e+00
8.720403112517999489e+00,3.651126210782600801e+00,-1.324719093078599919e+00
6.719486073463398768e+00,5.731816781960199947e+00,-1.423938074338000348e+00
6.511157658224300704e+00,5.064906394945400514e+00,-1.328349521832900226e+00
6.484150248750500722e+00,5.071268645282200005e+00,-1.328859028000500153e+00
6.408107723168100733e+00,4.918762548216700559e+00,-1.295201614818499936e+00
8.426672121351099776e+00,3.899201783114099928e+00,-1.330890938451600558e+00
6.412504012546699883e+00,5.324842719023000548e+00,-1.328255349948299857e+00
8.737216440157599351e+00,3.625349906724499860e+00,-1.322733542539400231e+00
8.567234372915999430e+00,3.565531970032200348e+00,-1.327263547424500256e+00
6.193563684217100018e+00,5.231861737947300028e+00,-1.321887307619300289e+00
8.428322850123000975e+00,3.624753916084400007e+00,-1.318038731349499892e+00
8.738708610163500978e+00,3.266506322688099928e+00,-1.298436381837100084e+00
6.505059330619599400e+00,5.354358535172999645e+00,-1.342034627001000402e+00
8.828203749673699363e+00,4.762704795459500318e+00,-1.506810560926100440e+00
8.629517415217799581e+00,4.009392846818499834e+00,-1.370152789615700417e+00
6.044914488479599335e+00,5.475647734971199831e+00,-1.309178687668300034e+00
7.783908000936400562e+00,4.420943332339399845e+00,-1.343658334631100182e+00
7.243294575908700850e+00,4.600638777847700034e+00,-1.324321710712900169e+00
6.268496962302299025e+00,5.729284402255800046e+00,-1.343217041068500262e+00
9.062687971317799907e+00,3.681399063778999281e+00,-1.336240110750899657e+00
